source_file,relative_path,title,mime_type,taken_timestamp,taken_time_iso_utc,taken_time_formatted,creation_time_formatted,last_modified_formatted,latitude,longitude,altitude_m,url,camera_make,camera_model,focal_length,exposure_time,f_stop,iso_equivalent
IMG_6758.HEIC.supplemental-metadata.json,IMG_6758.HEIC.supplemental-metadata.json,IMG_6758.HEIC,,1608758167,2020-12-23T21:16:07+00:00,"Dec 23, 2020, 9:16:07 PM UTC","Dec 26, 2020, 1:47:10 AM UTC",,42.010433299999995,-72.8420861,111.76540586485338,https://photos.google.com/photo/AF1QipPcOMXI9cB130WdU5_EcVMQrLKkGMmd26mfcTDp,,,,,,
IMG_0684.HEIC.supplemental-metadata.json,IMG_0684.HEIC.supplemental-metadata.json,IMG_0684.HEIC,,1636321741,2021-11-07T21:49:01+00:00,"Nov 7, 2021, 9:49:01 PM UTC","Nov 8, 2021, 7:31:03 AM UTC",,41.906299999999995,-72.82639999999999,92.61,https://photos.google.com/photo/AF1QipMULvAxNYxxkSgpk5kp6nlOd-nl5HNdOZtxm_dK,,,,,,
IMG_6637.HEIC.supplemental-metadata.json,IMG_6637.HEIC.supplemental-metadata.json,IMG_6637.HEIC,,1607981503,2020-12-14T21:31:43+00:00,"Dec 14, 2020, 9:31:43 PM UTC","Dec 18, 2020, 2:28:24 AM UTC",,41.9161083,-72.8127667,93.80167224080267,https://photos.google.com/photo/AF1QipMIsnqXAih9rjiLZjplkpBsjsi5m1UCskFb6nTW,,,,,,
IMG_1010.MOV.supplemental-metadata.json,IMG_1010.MOV.supplemental-metadata.json,IMG_1010.MOV,,1446154268,2015-10-29T21:31:08+00:00,"Oct 29, 2015, 9:31:08 PM UTC","Jan 12, 2019, 2:08:49 PM UTC",,41.9159,-72.81269999999999,193.9,https://photos.google.com/photo/AF1QipNkYNiKTLNRwp5wl5PsL_Lt0msylZlXwbfIzG5X,,,,,,
IMG_0832.JPG.supplemental-metadata.json,IMG_0832.JPG.supplemental-metadata.json,IMG_0832.JPG,,1535152371,2018-08-24T23:12:51+00:00,"Aug 24, 2018, 11:12:51 PM UTC","Jan 12, 2019, 9:35:00 AM UTC",,41.2639778,-72.38899169999999,5.517299578059072,https://photos.google.com/photo/AF1QipM3qx0TslYJWDQ_M4_DJXnJNv10C-4sx0oLPE3F,,,,,,
IMG_1614.JPG.supplemental-metadata.json,IMG_1614.JPG.supplemental-metadata.json,IMG_1614.JPG,,1454971304,2016-02-08T22:41:44+00:00,"Feb 8, 2016, 10:41:44 PM UTC","Jan 11, 2019, 10:48:56 PM UTC",,41.915866699999995,-72.8128806,97.0,https://photos.google.com/photo/AF1QipPkgog0Xz-nDWTGqBDyHV6nEyJeJOqbqfu9t3Kd,,,,,,
IMG_2836.HEIC.supplemental-metadata.json,IMG_2836.HEIC.supplemental-metadata.json,IMG_2836.HEIC,,1666476817,2022-10-22T22:13:37+00:00,"Oct 22, 2022, 10:13:37 PM UTC","Dec 20, 2022, 6:21:22 AM UTC",,41.9006,-72.78659999999999,48.35,https://photos.google.com/photo/AF1QipPdihG7EV6DJKH-MXNwiD0fRW1JgKkof3HxJ0Fi,,,,,,
IMG_2148.JPG.supplemental-metadata.json,IMG_2148.JPG.supplemental-metadata.json,IMG_2148.JPG,,1467298666,2016-06-30T14:57:46+00:00,"Jun 30, 2016, 2:57:46 PM UTC","Jan 11, 2019, 10:54:14 PM UTC",,41.9157917,-72.81253889999999,94.33922261484099,https://photos.google.com/photo/AF1QipOtySGSCfJf888KoKraEyXOn9SmOxoxglyOkfKE,,,,,,
IMG_1593.JPG.supplemental-metadata.json,IMG_1593.JPG.supplemental-metadata.json,IMG_1593.JPG,,1454294568,2016-02-01T02:42:48+00:00,"Feb 1, 2016, 2:42:48 AM UTC","Jan 11, 2019, 10:49:01 PM UTC",,41.9159278,-72.8127667,92.47256097560975,https://photos.google.com/photo/AF1QipNvkpzGKzbNp_PIAIfY2VpOLSsM3HQa1M_cIqpj,,,,,,
IMG_0876.MOV.supplemental-metadata.json,IMG_0876.MOV.supplemental-metadata.json,IMG_0876.MOV,,1571404263,2019-10-18T13:11:03+00:00,"Oct 18, 2019, 1:11:03 PM UTC","Nov 22, 2019, 1:02:34 AM UTC",,41.87010000000001,-72.82039999999999,133.26,https://photos.google.com/photo/AF1QipMk_J4I4sO9jxc_vqssIz_lL19mAbjfkQwg0OyZ,,,,,,
